MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARNEMINGDATUM;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;1-8-2012;0,911;+.911E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;15-8-2012;0,502;+.502E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;29-8-2012;0,64;+.640E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;12-9-2012;0,456;+.456E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;26-9-2012;0,1;+.1E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;10-10-2012;0,874;+.874E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;24-10-2012;0,607;+.607E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-11-2012;0,624;+.624E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;21-11-2012;0,1;+.1E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;5-12-2012;0,916;+.916E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;19-12-2012;2,64;+.264E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;2-1-2013;4,53;+.453E+01;Normale waarde;Emmer
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;17-1-2013;2,98;+.298E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;31-1-2013;1,46;+.146E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;14-2-2013;4,74;+.474E+01;Waarde heeft een grotere spreiding dan beschreven;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;28-2-2013;2,4;+.240E+01;Waarde heeft een grotere spreiding dan beschreven;Emmer
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;14-3-2013;2,19;+.219E+01;Waarde heeft een grotere spreiding dan beschreven;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;28-3-2013;1,18;+.118E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;11-4-2013;1,23;+.123E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;25-4-2013;1,97;+.197E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-5-2013;1,28;+.128E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;23-5-2013;4,13;+.413E+01;Normale waarde;Emmer
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;6-6-2013;11,1;+.111E+02;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;20-6-2013;1,34;+.134E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;4-7-2013;1,13;+.113E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;18-7-2013;0,942;+.942E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;1-8-2013;0,901;+.901E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;15-8-2013;0,795;+.795E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;29-8-2013;0,717;+.717E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;11-9-2013;0,585;+.585E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;26-9-2013;0,712;+.712E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;10-10-2013;0,512;+.512E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;24-10-2013;1,05;+.105E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-11-2013;2,45;+.245E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;21-11-2013;2,37;+.237E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;5-12-2013;1,66;+.166E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;19-12-2013;2,14;+.214E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;2-1-2014;6,2;+.620E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;16-1-2014;2,54;+.254E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;30-1-2014;2,66;+.266E+01;Normale waarde;Emmer
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;13-2-2014;3,66;+.366E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;27-2-2014;1,39;+.139E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;13-3-2014;0,684;+.684E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;27-3-2014;0,798;+.798E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;10-4-2014;0,63;+.630E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;24-4-2014;0,497;+.497E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;8-5-2014;0,532;+.532E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;22-5-2014;0,98;+.980E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;5-6-2014;0,945;+.945E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;19-6-2014;0,754;+.754E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;3-7-2014;0,765;+.765E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;17-7-2014;1,39;+.139E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;31-7-2014;1,36;+.136E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;14-8-2014;0,95;+.950E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;28-8-2014;2;+.200E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;10-9-2014;1,04;+.104E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;25-9-2014;1,47;+.147E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;9-10-2014;0,645;+.645E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;23-10-2014;2,42;+.242E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;6-11-2014;0,643;+.643E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;20-11-2014;1,06;+.106E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;4-12-2014;0,943;+.943E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;18-12-2014;1,34;+.134E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;29-12-2014;1,45;+.145E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;15-1-2015;5,91;+.591E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;12-2-2015;1,15;+.115E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;12-3-2015;1,58;+.158E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;13-4-2015;0,729;+.729E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-5-2015;1,4;+.140E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;4-6-2015;1,06;+.106E+01;Waarde heeft een grotere spreiding dan beschreven;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;2-7-2015;0,787;+.787E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;30-7-2015;0,636;+.636E+00;Waarde heeft een grotere spreiding dan beschreven;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;27-8-2015;0,744;+.744E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;24-9-2015;0,64;+.640E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;22-10-2015;0,522;+.522E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;18-11-2015;1,86;+.186E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;17-12-2015;1,55;+.155E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;14-1-2016;2,25;+.225E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;11-2-2016;6,84;+.684E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;10-3-2016;7,45;+.745E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-4-2016;1,92;+.192E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;3-5-2016;0,767;+.767E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;2-6-2016;0,525;+.525E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;30-6-2016;1,94;+.194E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;28-7-2016;0,837;+.837E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;25-8-2016;0,579;+.579E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;22-9-2016;0,748;+.748E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;20-10-2016;0,997;+.997E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;17-11-2016;0,816;+.816E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;15-12-2016;1,4;+.140E+01;Waarde heeft een grotere spreiding dan beschreven;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;12-1-2017;1,32;+.132E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;9-2-2017;1,49;+.149E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;9-3-2017;1,4;+.140E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;6-4-2017;0,911;+.911E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;3-5-2017;0,629;+.629E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;1-6-2017;1,25;+.125E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;29-6-2017;0,694;+.694E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;27-7-2017;0,618;+.618E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;24-8-2017;0,7;+.700E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;21-9-2017;0,868;+.868E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;19-10-2017;0,639;+.639E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;16-11-2017;1,24;+.124E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;14-12-2017;1,84;+.184E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;11-1-2018;4,82;+.482E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;8-2-2018;1,65;+.165E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;8-3-2018;0,946;+.946E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;5-4-2018;1,02;+.102E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;3-5-2018;1,32;+.132E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;31-5-2018;1,05;+.105E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;28-6-2018;1,41;+.141E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;26-7-2018;0,886;+.886E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;23-8-2018;0,745;+.745E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;20-9-2018;0,543;+.543E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;18-10-2018;0,554;+.554E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;15-11-2018;0,772;+.772E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;13-12-2018;1,94;+.194E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;10-1-2019;5,02;+.502E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-2-2019;1,52;+.152E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;7-3-2019;1,34;+.134E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;4-4-2019;1,51;+.151E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;2-5-2019;0,674;+.674E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;28-5-2019;1,14;+.114E+01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;27-6-2019;1E+12;1E+12;;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;25-7-2019;0,518;+.518E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;22-8-2019;0,771;+.771E+00;Waarde heeft een grotere spreiding dan beschreven;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;19-9-2019;0,718;+.718E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;lood;Pb;7439-92-1;ug/l;Toep. van massaspectr. met inductief gekozen plasma ICP-MS;17-10-2019;0,845;+.845E+00;Normale waarde;Pomp
